id,date,type,workspace_id,total_cost_in_cents,total_paid_in_credits_in_cents
inv571364929738,2018-12-16,renewal,wks6898320738697,2400,0
inv2142893151187,2018-12-16,renewal,wks6206774150463,2400,0
inv869120461831,2018-12-16,renewal,wks4789257969283,11742,0
inv5703264857308,2018-12-16,renewal,wks3041894131455,2400,1700
inv2229315474136,2018-12-16,renewal,wks6735946689248,2400,0
inv9416041161998,2018-12-16,renewal,wks6671309433862,2400,0
inv2264219672375,2018-12-16,renewal,wks3740625269682,38400,0
inv4804241350466,2018-12-16,renewal,wks2771996238823,4800,0
inv7853755965049,2018-12-16,renewal,wks1451350966945,25114,0
inv9471231785330,2018-12-16,renewal,wks4313650360860,22714,0
inv9549770652126,2018-12-16,renewal,wks7749979575528,12171,0
inv6797030705693,2018-12-16,renewal,wks4095710786030,11742,0
inv1041548223378,2018-12-16,renewal,wks333773581736,32657,0
inv8469702695151,2018-12-16,renewal,wks5192828553390,33600,0
inv8581404502343,2018-12-16,renewal,wks3290386733021,28800,100
inv8781981930839,2018-12-17,initial,wks358987767495,0,0
inv4507474870928,2018-12-17,renewal,wks5717430641135,2400,800
inv5987315298901,2018-12-17,renewal,wks5749680149398,7200,4900
inv9107991355048,2018-12-17,renewal,wks7196342072616,2400,0
inv2484605508746,2018-12-17,renewal,wks826408762188,16457,0
inv544396586131,2018-12-17,renewal,wks4187399310576,17057,0
inv4656928603324,2018-12-17,renewal,wks7309600145656,6685,0
inv928312112628,2018-12-17,renewal,wks2038573989233,21857,700
inv5581703186100,2018-12-17,renewal,wks7845867507202,33600,0
inv646577982953,2018-12-18,initial,wks9340964794517,0,0
inv8769145386353,2018-12-18,renewal,wks5833710058241,18514,0
inv6787141300878,2018-12-18,renewal,wks9144189162349,8400,0
inv8039987235444,2018-12-18,renewal,wks4599277315377,2400,0
inv9249759617410,2018-12-18,renewal,wks4439132716134,36085,0
inv3575740709566,2018-12-18,renewal,wks9955143511863,36685,0
inv1489045022395,2018-12-19,initial,wks538224365898,0,0
inv2053495400836,2018-12-19,initial,wks4437053826229,0,0
inv9395675025640,2018-12-19,initial,wks4082775724075,0,0
inv8905750284470,2018-12-19,renewal,wks4682065789997,2400,200
inv6650869747772,2018-12-19,renewal,wks6601066541170,2400,900
inv7115322117788,2018-12-19,final,wks4994716153912,7114,1757
inv7411828365094,2018-12-19,renewal,wks4351363551561,4885,4885
inv2526600990503,2018-12-19,renewal,wks3812330360889,2400,2400
inv9974050337134,2018-12-19,renewal,wks294556845350,13371,0
inv1535591920621,2018-12-19,renewal,wks474533038638,34971,0
inv7756503314419,2018-12-19,renewal,wks2335237564894,37200,0
inv7570740682635,2018-12-20,initial,wks6359775686200,0,0
inv4178737858435,2018-12-20,initial,wks7454794474241,0,0
inv9712373474661,2018-12-20,initial,wks9836484566429,0,0
inv3986050693516,2018-12-20,renewal,wks6374905842740,2400,2400
inv1443476032103,2018-12-20,renewal,wks4118501965013,2400,2400
inv9053616915598,2018-12-20,renewal,wks8036056099014,2400,2400
inv5209178426988,2018-12-20,renewal,wks9019429551413,2400,2400
inv5946443384271,2018-12-20,renewal,wks8827263640605,2400,1000
inv7597486942038,2018-12-20,renewal,wks7455590317635,5057,4500
inv6054397271035,2018-12-20,renewal,wks9652455238857,2400,0
inv6085136182257,2018-12-20,renewal,wks3586292421852,5485,1900
inv2366812207431,2018-12-20,renewal,wks1597110144185,7200,0
inv9402517306112,2018-12-20,renewal,wks5635884236070,2571,0
inv7684091496156,2018-12-20,renewal,wks5471779611125,3171,0
inv8032826481386,2018-12-20,renewal,wks5207159867362,5400,1900
inv1105404058541,2018-12-20,renewal,wks3610075784960,2400,0
inv1140918098807,2018-12-20,final,wks4449172002020,7028,0
inv3278464870360,2018-12-20,renewal,wks2311355608969,9000,0
inv9840531172707,2018-12-20,renewal,wks9725965509493,2400,0
inv4288203710826,2018-12-20,renewal,wks6351061230984,31200,0
inv3363922235100,2018-12-20,renewal,wks1315998658995,31200,0
inv5107617606615,2018-12-20,renewal,wks8692638517106,21600,0
inv7093666512757,2018-12-20,renewal,wks8446877050549,38057,0
inv9494964064160,2018-12-20,renewal,wks898845835383,31542,0
inv2971525874671,2018-12-20,renewal,wks401816862489,43200,0
inv1482265450758,2018-12-20,renewal,wks9401173858141,69600,0
inv3299265533027,2018-12-21,initial,wks6325312809255,0,0
inv4479382377049,2018-12-21,initial,wks6001691618179,0,0
inv9493857768274,2018-12-21,initial,wks9120961175536,0,0
inv7006489847679,2018-12-21,initial,wks4245744025862,0,0
inv9241714339715,2018-12-21,initial,wks9873074297499,0,0
inv3373535908896,2018-12-21,renewal,wks645294608511,2400,2400
inv7965451121237,2018-12-21,renewal,wks8650552655378,2400,2400
inv6072658259229,2018-12-21,renewal,wks8767945172967,2400,0
inv6019957135763,2018-12-21,final,wks4837647783095,2400,0
inv9871251585935,2018-12-21,renewal,wks3431394339105,2400,0
inv8506689880238,2018-12-21,renewal,wks8217337920189,21514,0
inv2907257393121,2018-12-21,renewal,wks5610545869142,5057,0
inv8514078875489,2018-12-21,renewal,wks2031962055044,2400,2400
inv4954531864623,2018-12-21,renewal,wks9964752641007,2400,0
inv5516531636689,2018-12-21,renewal,wks6784892520349,43200,0
inv2374787599397,2018-12-21,renewal,wks9230551306517,14742,0
inv7510197190585,2018-12-21,renewal,wks3920945990315,35914,0
inv1371206263409,2018-12-21,renewal,wks4435585980502,67885,0
inv2336970974233,2018-12-21,renewal,wks4323265905447,26400,0
inv2056125441934,2018-12-21,renewal,wks5458118618077,51942,0
inv43007445732,2018-12-22,initial,wks5562659075796,0,0
inv9819037484615,2018-12-22,initial,wks9970606892321,0,0
inv3909451093594,2018-12-22,initial,wks7068221725015,0,0
inv4813970025140,2018-12-22,renewal,wks1930200642273,2400,1600
inv7990819238659,2018-12-22,renewal,wks8661541374366,2400,2400
inv4679835401606,2018-12-22,renewal,wks6353399920309,2400,2400
inv6378885608564,2018-12-22,renewal,wks5698899544267,2828,1200
inv5066383038404,2018-12-22,renewal,wks3126990264179,2400,2400
inv5533236273321,2018-12-22,renewal,wks3335212624172,2400,2400
inv12821759158,2018-12-22,renewal,wks7921094468120,2400,0
inv7014062046241,2018-12-22,renewal,wks1058450327054,13200,0
inv2010265035514,2018-12-22,renewal,wks6547229671545,15685,0
inv9944688766034,2018-12-22,renewal,wks5517464139848,4457,0
inv9511227857819,2018-12-22,renewal,wks4018408236923,15685,0
inv2811206586730,2018-12-22,renewal,wks3854854708859,31200,0
inv1682383337607,2018-12-22,renewal,wks1856199098124,23314,2300
inv941282161941,2018-12-22,renewal,wks9501244099292,2400,0
inv2544904326194,2018-12-22,renewal,wks3452793865684,2400,2400
inv4071253239999,2018-12-22,renewal,wks2611661007874,18257,0
inv8892690823907,2018-12-22,final,wks6591987631861,21514,0
inv1880830131054,2018-12-22,renewal,wks107953152003,43371,0
inv4039010546937,2018-12-22,renewal,wks3694163700256,31028,0
inv2422873561106,2018-12-22,renewal,wks686062651570,9000,0
inv108010404700,2018-12-22,renewal,wks4727434969866,51514,0
inv2019423278390,2018-12-22,renewal,wks6620894721653,24000,0
inv6374641619545,2018-12-23,initial,wks9551285262215,0,0
inv5441791417058,2018-12-23,initial,wks8643028419471,0,0
inv3875755019996,2018-12-23,renewal,wks8828579617092,2400,2400
inv4943638106863,2018-12-23,renewal,wks9920060212483,2400,2300
inv197550290812,2018-12-23,renewal,wks440427906840,2400,0
inv6179950942815,2018-12-23,renewal,wks4577078729229,4028,4028
inv9618098756705,2018-12-23,renewal,wks4320850858336,2400,0
inv9140815608129,2018-12-23,renewal,wks5075395392517,2400,2400
inv7451877478653,2018-12-23,renewal,wks3280830967707,2400,400
inv4669206482247,2018-12-23,renewal,wks7460517777063,2400,2400
inv8188824562151,2018-12-23,final,wks7742320476137,11914,0
inv1871536591485,2018-12-23,renewal,wks3874459244306,94800,0
inv8678968989329,2018-12-23,renewal,wks814148633133,2400,0
inv7370135274062,2018-12-23,renewal,wks2614028012146,76114,0
inv6763812954195,2018-12-23,renewal,wks737123069760,2400,0
inv4395263128415,2018-12-23,renewal,wks630672845402,16542,0
inv4264907979001,2018-12-23,renewal,wks449620676304,2400,0
inv9345988550767,2018-12-23,renewal,wks2711769708657,17657,0
inv8318418115838,2018-12-23,renewal,wks8022458462511,29914,0
inv1770897268272,2018-12-23,renewal,wks4938871199032,16800,0
inv1773440034576,2018-12-23,renewal,wks1253414218198,27600,0
inv8525001291516,2018-12-23,renewal,wks7470433285204,16800,0
inv9316082685715,2018-12-23,renewal,wks8802460506002,45600,0
inv2735973579591,2018-12-23,final,wks8683380385356,36857,0
inv5142895852465,2018-12-23,renewal,wks3685153418441,60000,0
inv6795895526168,2018-12-23,renewal,wks6206004022821,49971,0
inv91807625542,2018-12-23,renewal,wks6196164807931,49285,0
inv5006711710876,2018-12-23,renewal,wks8623424522904,64628,0
inv5364312932515,2018-12-24,initial,wks4913528485227,0,0
inv1030855319725,2018-12-24,renewal,wks285877852363,2400,1700
inv4821579113443,2018-12-24,renewal,wks1322098202254,2400,0
inv9006069827228,2018-12-24,final,wks7164547100434,16114,0
inv6089720940162,2018-12-24,renewal,wks4137276397936,47142,0
inv6696883661514,2018-12-24,renewal,wks1628995568354,25800,0
inv6440787326971,2018-12-25,initial,wks581168469394,0,0
inv1913218842916,2018-12-25,initial,wks7062129551632,0,0
inv3190708660964,2018-12-25,renewal,wks3184861572182,2400,2400
inv3697447143107,2018-12-25,renewal,wks7574283326197,2400,2400
inv5287241359342,2018-12-25,renewal,wks5125914575399,16800,0
inv9899470730981,2018-12-25,renewal,wks5004838307153,3514,1800
inv5202556508416,2018-12-25,renewal,wks788121579501,3514,0
inv7766868519610,2018-12-25,renewal,wks2877861337704,2400,100
inv460522412063,2018-12-25,renewal,wks5920340664185,22371,0
inv8481954994917,2018-12-25,renewal,wks1826599621945,2400,0
inv4443139831156,2018-12-25,renewal,wks3364842678893,16885,0
inv9689690733089,2018-12-26,initial,wks5865276177817,0,0
inv1459230966089,2018-12-26,initial,wks7601985496619,0,0
inv7219760490965,2018-12-26,initial,wks1128237113446,0,0
inv6834459920183,2018-12-26,renewal,wks2020908151375,2400,1500
inv5263896698433,2018-12-26,renewal,wks3726856520444,2400,2400
inv3422655016760,2018-12-26,renewal,wks6546677343528,2400,0
inv9495922048672,2018-12-26,renewal,wks8372568206650,2400,0
inv8397895686098,2018-12-26,renewal,wks8247813041731,8742,614
inv829066541513,2018-12-26,renewal,wks5265444937756,7971,0
inv4957866664140,2018-12-26,final,wks6372941428683,2400,0
inv8607431421729,2018-12-26,renewal,wks1514334020433,18600,0
inv9646219773697,2018-12-26,renewal,wks9670758975462,9428,0
inv5649007844288,2018-12-26,renewal,wks6808873880233,5742,0
inv8145907142915,2018-12-26,renewal,wks3193069563973,19200,0
inv4288737551039,2018-12-26,renewal,wks8754064836952,2400,0
inv910083586413,2018-12-26,renewal,wks1293163784295,2400,600
inv560443719236,2018-12-26,renewal,wks6877021596545,19200,0
inv7666232865654,2018-12-26,final,wks1209512672501,20828,0
inv7298675328055,2018-12-26,renewal,wks8584855925033,5314,0
inv4481579022155,2018-12-26,renewal,wks2875709761145,2400,0
inv2720052419397,2018-12-26,renewal,wks5042364340930,2400,1300
inv5036386246782,2018-12-26,renewal,wks5492685885302,10114,0
inv4002028119188,2018-12-26,renewal,wks1219098323660,45600,0
inv7727464522232,2018-12-26,renewal,wks395177907780,23742,0
inv4950521819253,2018-12-26,renewal,wks3753861933915,33600,0
inv4953071121380,2018-12-26,renewal,wks8460978433511,40114,0
inv1243753169069,2018-12-26,renewal,wks4299300119492,40200,0
inv7545158632650,2018-12-27,initial,wks4754128106112,0,0
inv9083762826076,2018-12-27,renewal,wks3683379851106,2400,2400
inv5300516481336,2018-12-27,renewal,wks4827410972144,2400,2400
inv3045994931158,2018-12-27,renewal,wks8073043984312,2400,2400
inv9985036522211,2018-12-27,renewal,wks5215945416047,4800,600
inv3910460691768,2018-12-27,renewal,wks6918046164995,10028,0
inv4206589503704,2018-12-27,renewal,wks6920916714481,22885,0
inv3869570013264,2018-12-27,renewal,wks4206430068214,11742,0
inv5659123733747,2018-12-27,renewal,wks9622663000767,6942,0
inv3833370343196,2018-12-27,renewal,wks4696094295584,7885,0
inv1794055655749,2018-12-27,renewal,wks7683749940167,28542,0
inv8390633847772,2018-12-27,renewal,wks4483812040751,2400,0
inv7876617507483,2018-12-27,renewal,wks6828599731267,2400,0
inv293333799560,2018-12-27,renewal,wks9283030965183,41828,0
inv8995925169886,2018-12-27,renewal,wks8569416747835,7542,2800
inv6650571453677,2018-12-27,final,wks5184442006508,12000,0
inv6547435568758,2018-12-27,renewal,wks1246846919469,21600,0
inv9378782111371,2018-12-27,renewal,wks9966523089682,22114,0
inv8076240338669,2018-12-27,renewal,wks4596253963516,33600,0
inv7467246449753,2018-12-27,renewal,wks1033126545957,36171,0
inv1603203268484,2018-12-28,initial,wks5758016682796,0,0
inv3372323314369,2018-12-28,initial,wks4229681116820,0,0
inv3118043513400,2018-12-28,initial,wks6915777703025,0,0
inv5939826946405,2018-12-28,renewal,wks4677075544028,2400,2400
inv2153523513145,2018-12-28,renewal,wks3660166752220,2400,2400
inv8313152702827,2018-12-28,renewal,wks2826880342405,2400,2300
inv3007832162897,2018-12-28,renewal,wks9374039374982,2400,2400
inv97640318361,2018-12-28,renewal,wks62948753123,2400,500
inv1583938562559,2018-12-28,renewal,wks6105923579491,4800,1700
inv942413876742,2018-12-28,renewal,wks5560720671248,21600,0
inv4366932307434,2018-12-28,renewal,wks6607799737496,14485,800
inv909843468376,2018-12-28,renewal,wks5779287068928,2400,0
inv8961558166789,2018-12-28,renewal,wks2241093498685,16457,400
inv6135793191719,2018-12-28,renewal,wks1851886064976,18000,0
inv7827997355496,2018-12-28,final,wks5856878802945,2400,0
inv7134890774646,2018-12-28,renewal,wks1103800517634,4800,0
inv7461497064770,2018-12-28,renewal,wks956773755801,2400,0
inv7182577511976,2018-12-28,renewal,wks5454387640824,28800,0
inv6849808885806,2018-12-28,renewal,wks1727027880413,4800,0
inv6146706468274,2018-12-28,renewal,wks9460007260395,50742,4200
inv6420120909778,2018-12-28,renewal,wks2381155806720,2400,0
inv4197287299563,2018-12-28,renewal,wks2503063674141,28028,0
inv6201744204156,2018-12-28,renewal,wks8946620176856,9857,0
inv9804335434388,2018-12-28,renewal,wks5530599113752,32400,600
inv2711250790333,2018-12-29,initial,wks5751847154906,0,0
inv8108487033200,2018-12-29,initial,wks118770715326,0,0
inv8886109020038,2018-12-29,initial,wks2084523529827,0,0
inv8747792846856,2018-12-29,renewal,wks6580027178439,2400,2400
inv9362282026138,2018-12-29,renewal,wks9576607474581,2400,0
inv2974994069470,2018-12-29,renewal,wks7572408797241,2400,2400
inv7326927953944,2018-12-29,renewal,wks9650897456189,2400,2400
inv1576718355923,2018-12-29,renewal,wks6841901864504,2400,2400
inv135154741800,2018-12-29,renewal,wks9815956457048,2400,1600
inv5815734892780,2018-12-29,renewal,wks912103984534,2400,0
inv643581537325,2018-12-29,renewal,wks3811622201390,2400,2400
inv7437206593932,2018-12-29,renewal,wks8565203763422,2400,2400
inv4426757253673,2018-12-29,renewal,wks2740673636976,7714,0
inv2876104789264,2018-12-29,renewal,wks168018157385,2485,500
inv3148703105862,2018-12-29,final,wks3133780786300,3171,3171
inv6163818680368,2018-12-29,renewal,wks8791070046194,5914,0
inv9738784844086,2018-12-29,renewal,wks6774376354962,2400,0
inv8903089721719,2018-12-29,renewal,wks8391847837574,2400,0
inv3728105149658,2018-12-29,renewal,wks5553278983809,8914,0
inv8267908045838,2018-12-29,renewal,wks3510171324959,2400,200
inv3092922997277,2018-12-29,renewal,wks3099517039713,2400,600
inv7427626775154,2018-12-29,renewal,wks4021623512013,4285,0
inv3217559410532,2018-12-29,renewal,wks226958225185,4800,0
inv9539405363350,2018-12-29,renewal,wks4526513724906,20314,0
inv2394330044102,2018-12-29,final,wks1134378455138,57428,0
inv924915872675,2018-12-29,renewal,wks9058055533651,9600,0
inv6839318146493,2018-12-29,renewal,wks4068830385117,2400,0
inv5579697454038,2018-12-29,renewal,wks7586258330859,2400,100
inv232047682086,2018-12-29,renewal,wks8224813285531,7714,0
inv790982713443,2018-12-29,renewal,wks7592619224837,26400,200
inv5505408923536,2018-12-29,renewal,wks2243580772860,2400,0
inv7109882594692,2018-12-29,renewal,wks672294650098,28800,3600
inv8610596987604,2018-12-29,final,wks1901661412598,23057,0
inv9732293691492,2018-12-29,renewal,wks8703880219251,40800,0
inv9126152653225,2018-12-29,final,wks5181995780112,22028,0
inv8480236209396,2018-12-29,renewal,wks1762046627253,61200,0
inv1664913098525,2018-12-29,renewal,wks1513591925500,69257,4400
inv2152224166949,2018-12-29,final,wks2733082150514,26314,0
inv7646091043249,2018-12-29,renewal,wks6626395347928,12000,200
inv4681589206953,2018-12-29,renewal,wks6664451520496,72000,0
inv6075369425481,2018-12-30,initial,wks8651037808181,0,0
inv8123515910477,2018-12-30,final,wks3107317634252,2400,2400
inv9404506294742,2018-12-30,renewal,wks9006917494521,2400,2400
inv8028677660898,2018-12-30,renewal,wks4683260068869,2400,2400
inv5760525647509,2018-12-30,renewal,wks3189588295483,2400,1400
inv8367701565313,2018-12-30,renewal,wks9442699490514,2400,0
inv6747481015537,2018-12-30,renewal,wks7534944202978,19200,0
inv8478598218354,2018-12-30,renewal,wks2394461832529,2400,0
inv6091469367991,2018-12-30,renewal,wks7993047484327,12085,0
inv3106766671961,2018-12-30,renewal,wks5980818009249,4800,0
inv7600383961669,2018-12-30,renewal,wks6339784084926,2400,0
inv9923694748926,2018-12-30,renewal,wks4137674295830,26057,0
inv2845914999095,2018-12-30,renewal,wks5805092197531,8314,0
inv3660063881454,2018-12-30,renewal,wks4628537103800,4457,0
inv4068914481239,2018-12-30,renewal,wks102918255443,2400,2400
inv3986687480652,2018-12-30,renewal,wks2002440116040,35142,0
inv2311695850090,2018-12-30,renewal,wks8264403790879,21600,0
inv6894842052293,2018-12-30,renewal,wks1457253734062,2400,0
inv600665892554,2018-12-30,renewal,wks1868917385437,2400,2400
inv5457071154673,2018-12-30,renewal,wks1490586152896,16800,0
inv525352585534,2018-12-30,renewal,wks1637488482093,31628,0
inv2078962824214,2018-12-30,renewal,wks5253385619750,58285,0
inv6893716675434,2018-12-31,renewal,wks1284223239466,2400,2400
inv3766431544301,2018-12-31,renewal,wks6712523583488,2400,2400
inv934037041400,2018-12-31,renewal,wks8442117981239,2400,2400
inv8775717600195,2018-12-31,renewal,wks6306225598558,30342,0
inv7121346755262,2018-12-31,renewal,wks3158002744607,2400,0
inv308298661844,2018-12-31,renewal,wks2426524478905,2400,0
inv2480228561852,2018-12-31,renewal,wks1910084365896,2400,0
inv441080060814,2019-01-01,initial,wks38065244763,0,0
inv2291851647859,2019-01-01,initial,wks8301749471353,0,0
inv727303352493,2019-01-01,initial,wks1726427791922,0,0
inv901247658173,2019-01-01,renewal,wks1113097450716,2400,2400
inv7935453010713,2019-01-01,renewal,wks2639219134402,2400,2300
inv9225604943426,2019-01-01,renewal,wks4191603621851,2400,600
inv3937175111556,2019-01-01,renewal,wks8033723184720,24857,0
