id,date_account_created,gender,age,signup_method,language,affiliate_channel,affiliate_provider,signup_app,first_device_type,first_browser
f5g1nqs1wo,2014-09-11,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,Firefox
h3r9lld4vj,2014-09-11,FEMALE,61,facebook,en,sem-brand,google,Web,Windows Desktop,-unknown-
2m5wiq9da8,2014-09-11,FEMALE,34,basic,en,sem-brand,google,Web,Windows Desktop,IE
l4c0rzdybn,2014-09-11,MALE,28,facebook,en,sem-brand,google,Web,Mac Desktop,Chrome
k71y2uv9eg,2014-09-11,MALE,52,facebook,en,sem-brand,google,Web,Windows Desktop,Chrome
115efx2e0r,2014-09-11,-unknown-,43,basic,en,sem-brand,google,Web,Mac Desktop,Chrome
7i2o85atgc,2014-09-11,-unknown-,,basic,en,sem-brand,bing,Android,Windows Desktop,Chrome
74gyzeg454,2014-09-11,-unknown-,,basic,en,sem-brand,bing,Web,Mac Desktop,Safari
j2v7k2dfbh,2014-09-11,FEMALE,32,basic,en,sem-brand,google,Web,Mac Desktop,Chrome
4rnxtdl1e6,2014-09-11,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Chrome
p6z17dypj0,2014-09-11,-unknown-,36,basic,en,sem-brand,google,Web,Mac Desktop,Safari
qf6ylem3p3,2014-09-11,MALE,28,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
q25leo1y32,2014-09-11,MALE,71,basic,en,sem-brand,bing,Web,Mac Desktop,Safari
f8kjji4m3t,2014-09-11,MALE,35,basic,en,sem-brand,google,Web,Windows Desktop,IE
e2ogmhv2w5,2014-09-11,-unknown-,,basic,en,sem-brand,google,Web,iPad,Mobile Safari
68gfnghfgd,2014-09-11,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,Firefox
or6kqkwalx,2014-09-11,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,Firefox
297vsdtetk,2014-09-11,MALE,37,facebook,en,sem-brand,bing,Web,iPad,Mobile Safari
mf5dcq7woa,2014-09-12,-unknown-,43,basic,en,sem-brand,google,Web,Mac Desktop,Firefox
e2odk8z9ff,2014-09-12,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Chrome
3qx92aym9j,2014-09-12,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Safari
s3mggxguf2,2014-09-12,MALE,29,basic,ru,sem-brand,google,Web,Windows Desktop,Chrome
jo8m6pjw26,2014-09-12,MALE,31,basic,en,sem-brand,google,Web,Mac Desktop,Chrome
03ajtcs3m6,2014-09-12,MALE,30,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
4grjrppxdp,2014-09-12,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
tqysouuzz6,2014-09-12,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Safari
c3vbsnn96u,2014-09-12,-unknown-,18,basic,en,sem-brand,google,Web,Mac Desktop,Firefox
evu2sx4org,2014-09-12,-unknown-,,basic,ja,sem-brand,bing,Web,Windows Desktop,IE
x771keyqp9,2014-09-12,-unknown-,57,basic,en,sem-brand,google,Web,Mac Desktop,Firefox
iljy05jam0,2014-09-12,-unknown-,,basic,en,sem-brand,google,Web,Desktop (Other),Chrome
2dyx2g0jjt,2014-09-12,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Chrome
8bdnuzgvo3,2014-09-12,FEMALE,34,basic,en,sem-brand,google,Web,Mac Desktop,Safari
vswjyt8wev,2014-09-12,MALE,25,basic,en,sem-brand,google,Web,iPad,Mobile Safari
euwm80v117,2014-09-12,-unknown-,39,basic,en,sem-brand,google,Web,Mac Desktop,Firefox
8sfulp9cmo,2014-09-12,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Firefox
sjavujzn69,2014-09-12,-unknown-,,basic,en,sem-brand,bing,Web,Windows Desktop,IE
4u308gcn7h,2014-09-12,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
toww4gm6va,2014-09-12,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,IE
vpwzo17jt1,2014-09-12,FEMALE,36,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
y32nwb1s5v,2014-09-12,-unknown-,25,basic,en,sem-brand,google,Web,Mac Desktop,Chrome
r4s6fbcajc,2014-09-12,FEMALE,58,facebook,en,sem-brand,google,Web,Mac Desktop,Safari
v1y09kro91,2014-09-12,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Chrome
848wbhye6z,2014-09-12,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Safari
w71bf6wyc8,2014-09-12,-unknown-,,basic,en,sem-brand,google,Web,Android Phone,-unknown-
be8a6khk2r,2014-09-12,FEMALE,35,facebook,en,sem-brand,google,Web,Mac Desktop,Chrome
hzqq2woc7a,2014-09-12,FEMALE,33,basic,en,sem-brand,google,Web,iPhone,Mobile Safari
d461n22x1o,2014-09-12,-unknown-,41,basic,en,sem-brand,google,Web,Mac Desktop,Safari
ajq9qr0pe8,2014-09-12,FEMALE,31,facebook,en,sem-brand,google,Web,Mac Desktop,Safari
slv0c1rdxx,2014-09-12,FEMALE,46,basic,en,sem-brand,google,Web,Windows Desktop,Firefox
3en81glrh9,2014-09-12,FEMALE,29,facebook,en,sem-brand,google,Web,Mac Desktop,Safari
u8nj4qn3yk,2014-09-12,MALE,48,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
ga83njv1xb,2014-09-12,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Safari
kqvcymhh90,2014-09-12,MALE,36,basic,en,sem-brand,google,Web,Mac Desktop,Safari
kab40zp2q7,2014-09-12,-unknown-,,basic,en,sem-brand,bing,Web,Mac Desktop,Safari
0ccirpdtcn,2014-09-12,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Safari
jkt6chgt5p,2014-09-12,FEMALE,32,facebook,en,sem-brand,google,Web,Mac Desktop,Safari
n9o8m7ef8y,2014-09-12,FEMALE,28,facebook,en,sem-brand,google,Web,Mac Desktop,Chrome
v0iib7bme5,2014-09-12,MALE,37,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
ajoe7bzgc1,2014-09-12,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Firefox
nx7n5h9o06,2014-09-12,-unknown-,49,basic,en,sem-brand,bing,Web,Mac Desktop,Safari
eddahtt2p2,2014-09-12,FEMALE,32,basic,en,sem-brand,google,Web,Mac Desktop,Firefox
s66kuuipfa,2014-09-12,MALE,43,basic,en,sem-brand,bing,Web,Mac Desktop,Safari
lcpq2b2dz6,2014-09-12,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Chrome
pb9a8uoi4m,2014-09-12,FEMALE,46,facebook,en,sem-brand,google,Web,Mac Desktop,Chrome
1wqaveu7j3,2014-09-12,MALE,24,facebook,en,sem-brand,google,Web,Mac Desktop,Firefox
fvkp12782m,2014-09-12,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Safari
eq9quc7eq1,2014-09-12,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,Firefox
7dx1l3yd8a,2014-09-12,MALE,39,basic,en,sem-brand,google,Web,Mac Desktop,Chrome
r09q3e6tni,2014-09-12,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Chrome
x4ll36193v,2014-09-12,-unknown-,55,basic,en,sem-brand,google,Web,Mac Desktop,Safari
2s9dtdm1a9,2014-09-12,-unknown-,,basic,en,sem-brand,bing,Web,iPad,Mobile Safari
gxzlylo3dv,2014-09-12,FEMALE,25,basic,en,sem-brand,google,Web,Mac Desktop,Chrome
qzd5f2mzde,2014-09-12,FEMALE,33,basic,en,sem-brand,google,Web,iPhone,Mobile Safari
n48d7w2ywt,2014-09-12,MALE,28,facebook,en,sem-brand,google,Web,Mac Desktop,Chrome
srl9j4mnrg,2014-09-12,FEMALE,27,facebook,en,sem-brand,google,Web,Mac Desktop,Safari
jopp2025tr,2014-09-12,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Safari
t0yx6wgx18,2014-09-12,FEMALE,35,facebook,en,sem-brand,google,Web,Mac Desktop,Firefox
x3dlld7zem,2014-09-12,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
tl5fcfcg3v,2014-09-12,FEMALE,24,facebook,fr,sem-brand,google,Web,iPad,Mobile Safari
7p32pt6oaz,2014-09-12,FEMALE,35,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
9j9mzp7kkl,2014-09-12,MALE,49,basic,en,sem-brand,google,Web,Mac Desktop,Firefox
kdfncqbiv5,2014-09-12,MALE,36,facebook,en,sem-brand,google,Web,Windows Desktop,IE
fog9ou2nu2,2014-09-12,OTHER,36,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
qjkfko685c,2014-09-12,FEMALE,42,facebook,en,sem-brand,google,Web,Mac Desktop,Safari
qftl5dw186,2014-09-12,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Chrome
1fqugey890,2014-09-12,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Safari
9ohwpuimal,2014-09-12,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Safari
cxf3si8v15,2014-09-12,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
rfn2bwbwdi,2014-09-12,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Safari
fn33rb3am0,2014-09-12,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Firefox
r9o9coe785,2014-09-12,MALE,19,facebook,en,sem-brand,google,Web,iPhone,Mobile Safari
zfqy2gpte9,2014-09-12,MALE,40,basic,en,sem-brand,google,Web,Windows Desktop,Firefox
gx3c2yx60m,2014-09-12,-unknown-,,basic,en,sem-brand,bing,Web,Android Tablet,IE
76cc6pcl8h,2014-09-12,-unknown-,19,basic,en,sem-brand,google,Web,Mac Desktop,Safari
8tevf9y88f,2014-09-12,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Chrome
9km3p2adt0,2014-09-12,-unknown-,24,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
t67db69jux,2014-09-12,MALE,28,basic,en,sem-brand,google,Web,iPhone,-unknown-
mjzc0izmgs,2014-09-12,-unknown-,34,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
j9vnewg0et,2014-09-12,-unknown-,28,basic,en,sem-brand,google,Web,iPad,Mobile Safari
zl6m2pa2sa,2014-09-12,MALE,69,basic,en,sem-brand,google,Web,Windows Desktop,IE
sj8vaj66b9,2014-09-12,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Firefox
dvou9vkmq3,2014-09-12,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Firefox
0ts6aevgop,2014-09-12,MALE,61,basic,en,sem-brand,google,Web,Mac Desktop,Chrome
hur1wx7o93,2014-09-12,MALE,43,facebook,en,sem-brand,google,Web,Mac Desktop,Chrome
3i4zx3map5,2014-09-12,-unknown-,32,basic,en,sem-brand,google,Web,Windows Desktop,Firefox
y716uhleuq,2014-09-12,-unknown-,22,basic,en,sem-brand,bing,Web,Mac Desktop,Safari
ygim5dl83t,2014-09-12,MALE,19,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
t0jbuyybwx,2014-09-12,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
amnzf6hgi4,2014-09-12,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
5k4p96dyrx,2014-09-12,-unknown-,,basic,zh,sem-brand,other,Web,Mac Desktop,Chrome
78mop71kj8,2014-09-12,FEMALE,22,basic,en,sem-brand,google,Web,Mac Desktop,Safari
ovmtrzgywb,2014-09-12,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
2n9v1v8ece,2014-09-12,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,IE
ic08k22uje,2014-09-12,FEMALE,39,basic,en,sem-brand,google,Web,Windows Desktop,IE
dbsycojvve,2014-09-12,FEMALE,28,basic,en,sem-brand,google,Web,Mac Desktop,Chrome
jwpgebtozz,2014-09-12,FEMALE,29,basic,en,sem-brand,google,Web,Mac Desktop,Safari
7ojxydd2pc,2014-09-12,MALE,27,basic,en,sem-brand,google,Web,Mac Desktop,Safari
7qry266ocv,2014-09-12,MALE,24,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
iasnqqsroc,2014-09-12,FEMALE,26,facebook,en,sem-brand,google,Web,Mac Desktop,Safari
kf456epg8c,2014-09-12,-unknown-,19,basic,en,sem-brand,google,Web,Windows Desktop,Firefox
j7mg2jsxtf,2014-09-12,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Chrome
iho0wpd3kj,2014-09-12,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,Firefox
1zo0g59yhz,2014-09-12,MALE,,facebook,en,sem-brand,google,Web,Mac Desktop,Safari
jjr3p465zy,2014-09-12,-unknown-,,basic,en,sem-brand,google,Web,iPhone,Mobile Safari
baovapggqe,2014-09-12,MALE,54,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
8314w5k9ex,2014-09-12,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,Firefox
vw9ch2su2s,2014-09-12,FEMALE,19,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
qt05ps6pti,2014-09-12,MALE,56,facebook,en,sem-brand,google,Web,Windows Desktop,Chrome
u6yvjzoiaj,2014-09-12,-unknown-,,basic,en,sem-brand,google,Web,Desktop (Other),Firefox
lqd3igx1rv,2014-09-12,FEMALE,29,basic,en,sem-brand,google,Web,Mac Desktop,Firefox
rjhto6w63y,2014-09-12,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,IE
4t18lrqm5e,2014-09-12,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
exmx8kpseg,2014-09-13,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Safari
c2q0o15tr4,2014-09-13,-unknown-,59,basic,en,sem-brand,google,Web,Mac Desktop,Safari
88ok6d1wn9,2014-09-13,MALE,44,facebook,en,sem-brand,google,Web,Mac Desktop,Safari
g0jhihv348,2014-09-13,MALE,34,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
xpaxp79ogr,2014-09-13,FEMALE,20,basic,en,sem-brand,google,Web,Mac Desktop,Safari
ypk1d4c4c8,2014-09-13,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,IE
hftb007njk,2014-09-13,-unknown-,30,basic,en,sem-brand,google,Web,Windows Desktop,IE
y084v4seit,2014-09-13,FEMALE,33,basic,en,sem-brand,google,Web,Mac Desktop,Safari
uybhet2vwr,2014-09-13,MALE,41,basic,en,sem-brand,google,Web,Mac Desktop,Chrome
j4f9mp7sx3,2014-09-13,MALE,49,basic,en,sem-brand,google,Web,Mac Desktop,Safari
zvhwh1f3si,2014-09-13,FEMALE,45,facebook,en,sem-brand,bing,Web,iPad,Mobile Safari
nrv88nkw1x,2014-09-13,MALE,36,basic,en,sem-brand,google,Web,Mac Desktop,Firefox
dda8nqz8c7,2014-09-13,MALE,30,basic,en,sem-brand,google,Web,Android Phone,Chrome Mobile
8xqeyrjg05,2014-09-13,FEMALE,29,basic,en,sem-brand,google,Web,Mac Desktop,Chrome
jova81jwzz,2014-09-13,-unknown-,,basic,en,sem-brand,bing,Moweb,iPhone,Mobile Safari
qsb3ragqjk,2014-09-13,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Chrome
9up7wjiqv1,2014-09-13,MALE,27,basic,en,sem-brand,google,Web,Windows Desktop,Firefox
5smplmry8l,2014-09-13,MALE,25,basic,en,sem-brand,google,Web,Windows Desktop,Firefox
4qffusp6k8,2014-09-13,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,IE
l7pdx3jbqg,2014-09-13,MALE,64,facebook,en,sem-brand,google,Web,iPad,Mobile Safari
f3f01ll4i4,2014-09-13,FEMALE,25,facebook,en,sem-brand,bing,iOS,iPhone,Mobile Safari
nwgsnit7zi,2014-09-13,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,Firefox
j5lngjpgj7,2014-09-13,FEMALE,32,facebook,en,sem-brand,google,Web,Mac Desktop,Chrome
u83jv649gs,2014-09-13,MALE,25,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
0djm0y2pyp,2014-09-13,FEMALE,26,basic,en,sem-brand,google,Web,Mac Desktop,Chrome
b902xpdjib,2014-09-13,FEMALE,40,facebook,en,sem-brand,google,Web,iPad,Mobile Safari
3gbigx7rgi,2014-09-13,-unknown-,,google,es,sem-brand,google,Android,Android Tablet,-unknown-
usksm1rep2,2014-09-13,-unknown-,31,basic,en,sem-brand,google,Web,Mac Desktop,Chrome
ru1nj68wcb,2014-09-13,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Chrome
52vduho0k5,2014-09-13,MALE,33,basic,en,sem-brand,google,Web,Android Phone,Chrome Mobile
fi4uwxqjyo,2014-09-13,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,IE
e7xhy621ez,2014-09-13,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Safari
rp068l1z4k,2014-09-13,MALE,45,basic,en,sem-brand,google,Web,Mac Desktop,Safari
bwfdoqv5r4,2014-09-13,-unknown-,,basic,en,sem-brand,google,Web,iPhone,Mobile Safari
rmege6z7q9,2014-09-13,MALE,35,facebook,en,sem-brand,google,Web,Mac Desktop,Safari
le0siqw7f2,2014-09-13,FEMALE,50,facebook,en,sem-brand,google,Web,Mac Desktop,Safari
6ct1fokgoa,2014-09-13,MALE,29,basic,en,sem-brand,google,Web,Mac Desktop,Chrome
ylxhbi7z3o,2014-09-13,-unknown-,,basic,en,sem-brand,google,Web,iPad,Mobile Safari
kuazl1uet7,2014-09-13,MALE,23,basic,zh,sem-brand,google,Web,Windows Desktop,Chrome
bqgqj49vd5,2014-09-13,-unknown-,,basic,pl,sem-brand,google,Web,iPad,Mobile Safari
lusdcyspx9,2014-09-13,-unknown-,,basic,en,sem-brand,bing,Web,Mac Desktop,Safari
nkoeqoe2de,2014-09-13,-unknown-,,basic,en,sem-brand,google,Web,iPad,Mobile Safari
wzpe8bb2jf,2014-09-13,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,IE
tvqp9ko9vn,2014-09-13,MALE,26,basic,en,sem-brand,google,Web,Mac Desktop,Safari
e5p3712h1x,2014-09-13,MALE,29,basic,en,sem-brand,google,Web,Mac Desktop,Safari
gl7xpqqjtn,2014-09-13,MALE,45,facebook,en,sem-brand,google,Web,Windows Desktop,Chrome
0e9gncvppa,2014-09-13,MALE,50,basic,en,sem-brand,google,Web,Mac Desktop,Safari
dvj4545k15,2014-09-13,-unknown-,62,basic,en,sem-brand,google,Web,Windows Desktop,IE
o9fke49lxj,2014-09-13,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Firefox
nthuasbt0q,2014-09-13,-unknown-,,basic,en,sem-brand,google,Web,Android Tablet,IE
7iak5g2r5x,2014-09-13,FEMALE,28,facebook,en,sem-brand,google,Web,Mac Desktop,Chrome
e1bsbzt3am,2014-09-13,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
bxpechlhpn,2014-09-13,MALE,40,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
uicp81k5pa,2014-09-13,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Firefox
udr6cqy0q1,2014-09-13,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Safari
xibt1l2twj,2014-09-13,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Firefox
lgor13jgqs,2014-09-13,-unknown-,41,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
wefxrhjp0h,2014-09-13,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
ft6kbtm7xl,2014-09-13,-unknown-,,basic,en,sem-brand,google,Web,Desktop (Other),Firefox
wjzzzh66uj,2014-09-13,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,IE
rpavohgldg,2014-09-13,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,IE
bfuhd2wykx,2014-09-13,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
w1yvqjamb2,2014-09-13,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,IE
7amfzm3xxt,2014-09-13,-unknown-,25,basic,en,sem-brand,google,Web,Desktop (Other),Firefox
btd8koquwx,2014-09-13,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Safari
7bbp1qxheo,2014-09-13,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
yefve9gzzq,2014-09-13,FEMALE,49,basic,en,sem-brand,google,Web,Mac Desktop,Safari
gjpul6b3zk,2014-09-13,FEMALE,25,basic,en,sem-brand,google,Web,Windows Desktop,Firefox
xszvfqb48c,2014-09-13,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Chrome
i5paciav0n,2014-09-13,FEMALE,28,facebook,en,sem-brand,google,Web,Mac Desktop,Safari
qqdntwmr7x,2014-09-13,-unknown-,,basic,en,sem-brand,google,Web,iPad,Mobile Safari
52v147zwm8,2014-09-13,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Safari
945sript90,2014-09-13,-unknown-,,facebook,en,sem-brand,google,Web,Windows Desktop,Chrome
xbir42vvpt,2014-09-13,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Safari
jxvac6y5mf,2014-09-13,FEMALE,23,facebook,ru,sem-brand,google,Web,Mac Desktop,Chrome
zzessy9eef,2014-09-13,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Chrome
4sykaa3rkp,2014-09-13,MALE,33,basic,en,sem-brand,google,Web,Mac Desktop,Chrome
sebkorkxhy,2014-09-13,-unknown-,19,basic,en,sem-brand,google,Web,Mac Desktop,Safari
tq6igrm515,2014-09-13,MALE,26,facebook,en,sem-brand,google,Web,Windows Desktop,Chrome
iaztuzdp6m,2014-09-13,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Safari
c7812l5orw,2014-09-13,MALE,41,basic,en,sem-brand,google,Web,Mac Desktop,Safari
6yyi5k03l7,2014-09-13,MALE,26,basic,en,sem-brand,google,Web,Mac Desktop,Safari
em5wi37hsr,2014-09-13,-unknown-,,basic,en,sem-brand,bing,Web,Windows Desktop,IE
s7c0fge4ro,2014-09-13,-unknown-,68,facebook,en,sem-brand,google,Web,iPad,Mobile Safari
zmv8kwddx6,2014-09-13,MALE,27,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
du28jlnl5x,2014-09-13,-unknown-,,google,en,sem-brand,bing,iOS,iPhone,Mobile Safari
0rckn11qjf,2014-09-13,-unknown-,36,basic,en,sem-brand,google,Web,iPhone,Mobile Safari
mz1lf3oafi,2014-09-13,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,IE
jwophf6p5x,2014-09-13,MALE,25,facebook,en,sem-brand,google,Web,Mac Desktop,Firefox
chrjsgn499,2014-09-13,MALE,31,basic,en,sem-brand,google,Web,iPad,Mobile Safari
giezmrta1w,2014-09-13,FEMALE,53,basic,en,sem-brand,bing,Web,iPad,Mobile Safari
xhbknoxg7f,2014-09-13,-unknown-,33,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
ke3o81ey7v,2014-09-13,-unknown-,,basic,en,sem-brand,google,Web,iPad,Mobile Safari
ni8rgox2w3,2014-09-13,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Safari
2x3t1yso4u,2014-09-14,-unknown-,,basic,en,sem-brand,google,Web,iPad,Mobile Safari
evlred9zfd,2014-09-14,-unknown-,41,basic,en,sem-brand,google,Web,Mac Desktop,Safari
2hcjnkipa9,2014-09-14,FEMALE,25,basic,en,sem-brand,google,Web,Mac Desktop,Safari
8h7socnv1t,2014-09-14,MALE,29,basic,en,sem-brand,google,Web,Mac Desktop,Chrome
uba311870j,2014-09-14,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Chrome
8bzwjm1qiy,2014-09-14,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Safari
2xi9k07nt8,2014-09-14,FEMALE,54,facebook,en,sem-brand,google,Web,Windows Desktop,Firefox
ktinwd80tx,2014-09-14,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Chrome
f4k8rjvh01,2014-09-14,-unknown-,,basic,zh,sem-brand,other,Web,iPad,Mobile Safari
eh951uu7zb,2014-09-14,FEMALE,24,facebook,en,sem-brand,google,Web,Windows Desktop,Chrome
8mlyx31l49,2014-09-14,MALE,28,facebook,en,sem-brand,google,Web,Mac Desktop,Safari
qdc0zdcg54,2014-09-14,-unknown-,,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
ae3sergkgj,2014-09-14,MALE,44,basic,en,sem-brand,google,Web,Mac Desktop,Firefox
4u8ck2z0ud,2014-09-14,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Safari
nomrufvd8r,2014-09-14,MALE,48,facebook,en,sem-brand,bing,iOS,iPhone,Mobile Safari
fa85x0l4uy,2014-09-14,FEMALE,23,facebook,en,sem-brand,google,Web,Desktop (Other),Firefox
vf1rmr4u3g,2014-09-14,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Chrome
f2bxdqgfxy,2014-09-14,-unknown-,,basic,en,sem-brand,google,Web,iPhone,Mobile Safari
azwpnixsyl,2014-09-14,MALE,25,basic,en,sem-brand,google,Web,Android Phone,Android Browser
4m0tm6e9hn,2014-09-14,MALE,37,facebook,en,sem-brand,google,Web,Windows Desktop,Firefox
9uzhv6qo73,2014-09-14,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Safari
7f8rppthok,2014-09-14,MALE,33,basic,en,sem-brand,google,Web,iPad,Mobile Safari
ky5ycnfrdk,2014-09-14,FEMALE,23,facebook,en,sem-brand,google,Web,Desktop (Other),Chrome
92syw6tmhb,2014-09-14,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Safari
afhyitg441,2014-09-14,MALE,43,basic,zh,sem-brand,google,Web,Windows Desktop,Chrome
mt9ggg9oet,2014-09-14,-unknown-,37,basic,en,sem-brand,google,Web,Mac Desktop,Safari
jd35vu1prj,2014-09-14,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Safari
be73849e4w,2014-09-14,MALE,24,basic,en,sem-brand,google,Web,Mac Desktop,Safari
fib7yd89b7,2014-09-14,MALE,34,basic,en,sem-brand,google,Web,Windows Desktop,Chrome
c7zkoqf1t1,2014-09-14,-unknown-,26,basic,en,sem-brand,google,Web,Mac Desktop,Chrome
nfq3wj9yl1,2014-09-14,MALE,47,basic,en,sem-brand,google,Web,Windows Desktop,Safari
p5llwzd2hp,2014-09-14,-unknown-,45,basic,en,sem-brand,google,Web,Mac Desktop,Safari
szvbduqi16,2014-09-14,-unknown-,,basic,en,sem-brand,bing,iOS,iPhone,Mobile Safari
axmnln4uyw,2014-09-14,MALE,50,basic,en,sem-brand,google,Web,iPad,Mobile Safari
kn1wuwpvt4,2014-09-14,FEMALE,32,basic,en,sem-brand,google,Web,iPhone,-unknown-
eqz87bmibl,2014-09-14,FEMALE,110,basic,en,sem-brand,google,Web,Windows Desktop,IE
5z3hb0k6bt,2014-09-14,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Chrome
w1gdk4d220,2014-09-14,FEMALE,45,facebook,en,sem-brand,google,Web,Mac Desktop,Safari
mrw2gzohvc,2014-09-14,-unknown-,,google,en,sem-brand,google,Android,Android Tablet,-unknown-
f6kzfmwm4t,2014-09-14,-unknown-,,basic,en,sem-brand,google,Web,Mac Desktop,Chrome
fsn4lobrds,2014-09-14,FEMALE,44,basic,en,sem-brand,bing,Web,Windows Desktop,IE
